D_anger,D_fear,D_joy,D_neutral,D_sadness
0.0011789444833993912,0.004053464625030756,0.9920046925544739,0.0018398042302578688,0.0009230548166669905
0.4943864643573761,0.28651154041290283,0.013095988892018795,0.002337244339287281,0.2036687582731247
0.02514585666358471,0.0005357313202694058,1.7654558178037405e-05,3.7583045923383906e-05,0.9742631912231445
0.3296256959438324,0.3426252603530884,0.01506672240793705,0.0069466643035411835,0.30573570728302
0.8394345641136169,0.022802261635661125,0.007927791215479374,0.005933359265327454,0.12390201538801193
0.017501581460237503,0.01200929656624794,0.06509454548358917,0.8903290033340454,0.015065516345202923
0.5328019857406616,0.0812775045633316,0.013317776843905449,0.004417800344526768,0.3681848645210266
0.32793039083480835,0.006448159925639629,0.04155570641160011,0.040282540023326874,0.5837832689285278
0.07370032370090485,0.06441054493188858,0.7297865748405457,0.08743006736040115,0.044672414660453796
0.013686996884644032,0.022105613723397255,0.3452996611595154,0.59633469581604,0.02257297933101654
0.9111814498901367,0.02293170988559723,0.0003560186887625605,9.29311354411766e-05,0.06543797254562378
0.37608760595321655,0.047708939760923386,0.028491143137216568,0.016019953414797783,0.531692385673523
0.553196370601654,0.17397460341453552,0.031746551394462585,0.002390410052612424,0.238692045211792
0.14441335201263428,0.11745767295360565,0.5874689817428589,0.10522936284542084,0.04543066397309303
0.24216115474700928,0.06420119106769562,0.535843551158905,0.05806167051196098,0.0997324213385582
0.3352848291397095,0.0474252849817276,0.00231268722563982,0.0005442237015813589,0.6144329309463501
9.499586303718388e-05,0.9998145699501038,6.812070932937786e-05,1.714601438607133e-07,2.2113428713055328e-05
0.000168384809512645,0.00029994372744113207,0.9984219074249268,2.7742389647755772e-05,0.0010820007883012295
0.08078722655773163,0.09528156369924545,0.16522137820720673,0.6197274327278137,0.03898245841264725
0.4398600459098816,0.03300119936466217,0.016411833465099335,0.1123560294508934,0.3983708620071411
0.06382838636636734,0.2579776346683502,0.5773917436599731,0.004701872356235981,0.09610031545162201
0.2005883753299713,0.02932589501142502,0.09523092955350876,0.013685553334653378,0.6611692905426025
0.5878559947013855,0.025779925286769867,0.03694786876440048,0.022867433726787567,0.3265487551689148
0.13924455642700195,0.05937705934047699,0.07390919327735901,0.6116125583648682,0.11585666984319687
0.0020738381426781416,0.0019454958382993937,0.017185484990477562,0.976108729839325,0.0026864667888730764
0.25757312774658203,0.07017400860786438,0.13374873995780945,0.4204903841018677,0.1180136650800705
0.03684866055846214,0.005912926513701677,0.00016948857228271663,0.0005262221675366163,0.9565427303314209
0.20844310522079468,0.1223808228969574,0.11315204948186874,0.029876569285988808,0.5261474251747131
0.06403545290231705,0.8681911826133728,0.01442823838442564,0.007267330773174763,0.04607784375548363
0.018388593569397926,0.000503736489918083,0.0003286776482127607,2.877219594665803e-05,0.9807502627372742
0.6163679957389832,0.008880817331373692,0.008574707433581352,0.004518208559602499,0.3616582453250885
0.42976829409599304,0.12206005305051804,0.03596697747707367,0.10779930651187897,0.3044053018093109
0.1255575269460678,0.05553113669157028,0.6306360363960266,0.06616995483636856,0.12210540473461151
0.21983245015144348,0.027873022481799126,0.07708925753831863,0.20522046089172363,0.469984769821167
0.0013476039748638868,0.9980918765068054,0.00042862165719270706,2.99680632451782e-05,0.0001020097843138501
0.013410624116659164,0.008366601541638374,0.03800014406442642,0.9276356101036072,0.01258712075650692
0.04704989492893219,0.08561615645885468,0.8417561054229736,0.0030938475392758846,0.02248399890959263
0.20455627143383026,0.6920964121818542,0.017927449196577072,0.022076936438679695,0.06334290653467178
2.777701638478902e-06,4.7246805479517207e-05,0.9999337196350098,1.2815264653909253e-06,1.4949229807825759e-05
0.2696212828159332,0.10563613474369049,0.2342548817396164,0.10459231585264206,0.28589531779289246
0.19677351415157318,0.04055025428533554,0.3557049632072449,0.1981181800365448,0.20885315537452698
0.004212294239550829,0.0057406118139624596,0.04475373774766922,0.9418150186538696,0.0034782809671014547
0.6556946635246277,0.0867566466331482,0.01745731383562088,0.010523851960897446,0.22956755757331848
0.16571880877017975,0.04490754380822182,0.40604880452156067,0.13787424564361572,0.24545058608055115
0.008570259436964989,0.005373298656195402,0.023472055792808533,0.9543630480766296,0.008221406489610672
0.08132556080818176,0.0558568574488163,0.7911731004714966,0.020668990910053253,0.05097553879022598
0.035509802401065826,0.9369418621063232,0.011509483680129051,0.005128208547830582,0.010910692624747753
0.08679433166980743,0.09480834007263184,0.7184681296348572,0.03499174490571022,0.06493740528821945
0.13186021149158478,0.2679235339164734,0.3898240029811859,0.15148217976093292,0.05890997499227524
0.003134248312562704,0.0021743052639067173,0.014252801425755024,0.9774083495140076,0.003030218183994293
0.07826962321996689,0.0012845037272199988,0.00015474262181669474,0.0004525402619037777,0.9198386073112488
0.9809162020683289,0.010826829820871353,3.870516593451612e-05,3.760719891943154e-06,0.008214527741074562
0.2419414520263672,0.07898183166980743,0.17095869779586792,0.07687564939260483,0.431242436170578
0.003134248312562704,0.0021743052639067173,0.014252801425755024,0.9774083495140076,0.003030218183994293
0.003747515380382538,0.0064508006907999516,0.06509202718734741,0.9215067625045776,0.0032028253190219402
0.3165614902973175,0.0009935101261362433,1.4382297194970306e-05,1.9646126020234078e-05,0.6824109554290771
0.07629647850990295,0.26013216376304626,0.013752708211541176,0.04864300787448883,0.6011756062507629
0.0859454870223999,0.0018082276219502091,5.815621625515632e-05,0.00024679399211890996,0.9119412899017334
0.0010296953842043877,0.0027300126384943724,0.9904434084892273,0.0037483370397239923,0.002048504538834095
0.003134248312562704,0.0021743052639067173,0.014252801425755024,0.9774083495140076,0.003030218183994293
0.020124204456806183,0.002467834623530507,0.0009272454772144556,0.00875124428421259,0.9677294492721558
0.21312302350997925,0.540320634841919,0.12784674763679504,0.060079969465732574,0.058629605919122696
0.008570259436964989,0.005373298656195402,0.023472055792808533,0.9543630480766296,0.008221406489610672
0.2948450446128845,0.07945407927036285,0.4589932858943939,0.067240871489048,0.09946667402982712
0.29563260078430176,0.07593277096748352,0.40099045634269714,0.02136751264333725,0.20607668161392212
0.0004171787004452199,0.9994421601295471,8.85670306161046e-05,4.163106950727524e-06,4.792906474904157e-05
0.046622831374406815,0.0071887974627316,0.02915327064692974,0.8236234188079834,0.0934116318821907
0.7921098470687866,0.01011241041123867,0.016431929543614388,0.009453259408473969,0.17189250886440277
0.021855466067790985,0.022295823320746422,0.8955768942832947,0.0384976863861084,0.021774087101221085
0.3569052517414093,0.09760168939828873,0.056445877999067307,0.2201971709728241,0.2688499689102173
0.01643485017120838,0.008547093719244003,0.03744431585073471,0.9224472641944885,0.015126552432775497
0.11539013683795929,0.7536716461181641,0.04938245564699173,0.04451742768287659,0.037038404494524
0.24425463378429413,0.021162288263440132,0.04549575597047806,0.0026627813931554556,0.6864244937896729
0.7616308331489563,0.12699609994888306,0.0056617544032633305,0.0010773862013593316,0.10463394969701767
0.3432457745075226,0.05022582784295082,0.048718541860580444,0.03514436259865761,0.5226655006408691
0.11679002642631531,0.036804214119911194,0.0654241219162941,0.6948867440223694,0.086094930768013
0.004684741608798504,0.9521348476409912,0.0414477214217186,0.0007233991636894643,0.0010092789307236671
0.689793050289154,0.17025260627269745,0.023558998480439186,0.013910309411585331,0.10248506814241409
0.0001895873574540019,0.9997807145118713,1.1772123798436951e-05,2.5798280489652825e-07,1.76969278982142e-05
0.00051000906387344,0.0042545911855995655,0.9922115802764893,0.0025190578307956457,0.0005048480816185474
0.028391053900122643,0.015474841929972172,0.07934089004993439,0.850762128829956,0.026031089946627617
0.006152784451842308,0.00287945126183331,0.015344781801104546,0.9680275321006775,0.0075954869389534
0.10292965173721313,0.011515025049448013,0.03414370119571686,0.00024017058603931218,0.8511714339256287
0.054565608501434326,0.0095204534009099,0.004206393845379353,0.0037887757644057274,0.9279187321662903
0.04125590994954109,0.0220323633402586,0.07424833625555038,0.8267819881439209,0.035681355744600296
0.06287752836942673,0.8225660920143127,0.05020412430167198,0.0017787422984838486,0.06257354468107224
0.04837345331907272,0.02256416715681553,0.041656963527202606,0.8550217151641846,0.032383695244789124
0.06429162621498108,0.926999032497406,0.0009472591918893158,0.00037064222851768136,0.0073914239183068275
0.6805439591407776,0.14649519324302673,0.0019667125307023525,0.0003357493842486292,0.17065836489200592
0.005995157640427351,0.004516382236033678,0.042337313294410706,0.9408794045448303,0.006271724123507738
0.9969428181648254,0.0009049266809597611,3.461925371084362e-05,4.296144652471412e-06,0.0021133809350430965
0.009134016931056976,0.1794668436050415,0.8040066361427307,0.00390218966640532,0.00349025777541101
0.8581762909889221,0.043730948120355606,0.005846538580954075,0.0035697021521627903,0.08867651224136353
0.8870501518249512,0.0390782356262207,0.006657248828560114,0.002326197689399123,0.06488819420337677
0.04212678223848343,0.007921064272522926,0.8290840983390808,0.03067467175424099,0.09019345045089722
0.10524473339319229,0.005740755703300238,0.0031484251376241446,0.06892332434654236,0.8169428110122681
0.17616546154022217,0.24559937417507172,0.1644655019044876,0.28364497423171997,0.13012468814849854
0.0784863755106926,0.015084541402757168,0.05829990282654762,0.7652549147605896,0.08287429064512253
0.1424756497144699,0.045708879828453064,0.13982345163822174,0.4325536787509918,0.23943834006786346
0.04513882100582123,0.906532347202301,0.02105005644261837,0.008021395653486252,0.019257308915257454
0.6588794589042664,0.10555081069469452,0.005003232043236494,0.002312698867172003,0.22825373709201813
0.8743270039558411,0.017833033576607704,0.003896659007295966,0.0011206528870388865,0.10282259434461594
0.7156563997268677,0.016663944348692894,0.0017474638298153877,0.003969128709286451,0.2619631588459015
0.04450860619544983,0.027354098856449127,0.8001620769500732,0.08106748014688492,0.04690781235694885
0.07445263117551804,0.004615569021552801,0.0012219974305480719,0.0030166804790496826,0.9166930913925171
0.16966186463832855,0.3775469660758972,0.34385213255882263,0.05581522360444069,0.0531238429248333
0.14750802516937256,0.035005759447813034,0.14343544840812683,0.5470690727233887,0.1269817352294922
0.09007463604211807,0.04055914655327797,0.07732491195201874,0.6578748822212219,0.13416647911071777
0.5859583020210266,0.03195454925298691,0.010474005714058876,0.004079984035342932,0.3675331175327301
0.6345795392990112,0.17829354107379913,0.021404966711997986,0.025184212252497673,0.14053767919540405
0.9089216589927673,0.003920877818018198,0.00035080683301202953,0.00030156163848005235,0.08650504052639008
0.7905986309051514,0.017084749415516853,0.0077204578556120396,0.000874682271387428,0.18372149765491486
0.009533063508570194,0.00019975934992544353,2.1950250811642036e-05,4.056422767462209e-05,0.9902046918869019
0.0030767330899834633,0.8915151357650757,0.10002925992012024,0.00035829030093736947,0.005020663142204285
0.10190363228321075,0.0006650632712990046,0.0017908934969455004,0.0019054809818044305,0.8937349915504456
0.028217613697052002,0.9655072689056396,0.0030128725338727236,0.00010372139513492584,0.003158481325954199
0.5030116438865662,0.12278420478105545,0.03723747283220291,0.13554395735263824,0.20142272114753723
0.01229241956025362,0.028566759079694748,0.7595070600509644,0.18954110145568848,0.010092625394463539
0.7838060855865479,0.04082461819052696,0.0026036961935460567,0.003678841982036829,0.16908682882785797
0.19073112308979034,0.07655484974384308,0.007707035634666681,0.0025267843157052994,0.7224802374839783
0.028147796168923378,0.017364419996738434,0.7632918357849121,0.1237863302230835,0.06740960478782654
0.9682407975196838,0.0014343485236167908,9.645597310736775e-05,0.00011425888806115836,0.03011407144367695
0.9709339141845703,0.007702971342951059,0.003673471510410309,4.091986920684576e-05,0.017648689448833466
0.0003108145610895008,0.0004801688191946596,0.9986503720283508,5.19271197845228e-05,0.000506823998875916
0.7823216319084167,0.0010484365047886968,0.00013695345842279494,0.00013021251652389765,0.21636269986629486
0.09908787161111832,0.7952806949615479,0.0785534456372261,0.005400045774877071,0.021678024902939796
0.02460094355046749,0.0017211068188771605,0.0004965007537975907,0.006468554493039846,0.9667129516601562
0.2417871206998825,0.42555758357048035,0.0799841582775116,0.06744168698787689,0.18522946536540985
0.03025192953646183,0.019773563370108604,0.0717657059431076,0.8516544103622437,0.026554426178336143
0.4196736812591553,0.07156858593225479,0.16332991421222687,0.027606524527072906,0.31782129406929016
0.7637124061584473,0.07256770133972168,0.04973791167140007,0.00671245064586401,0.10726948827505112
0.0016980323707684875,0.018097493797540665,0.9787632822990417,4.191253174212761e-05,0.001399329281412065
0.04697046056389809,0.04449545964598656,0.5576630234718323,0.28913670778274536,0.06173432245850563
0.6480239033699036,0.21909071505069733,0.024519354104995728,0.017938867211341858,0.09042716771364212
0.008490383625030518,0.009241942316293716,0.970294713973999,0.006658830214291811,0.00531427189707756
0.0011115369852632284,0.047833848744630814,0.9499971866607666,0.0003335587680339813,0.0007238812977448106
0.009506278671324253,0.006713869981467724,0.04331593960523605,0.9306386113166809,0.009825387969613075
0.06457056105136871,0.042707450687885284,0.8226140141487122,0.024907829239964485,0.04520007222890854
0.07331783324480057,0.02054775319993496,0.17614349722862244,0.649118959903717,0.08087201416492462
0.015384270809590816,0.025965828448534012,0.91143399477005,0.032171301543712616,0.015044577419757843
0.13754689693450928,0.8110674619674683,0.024002445861697197,0.003790995106101036,0.023592138662934303
0.5129587054252625,0.019582876935601234,0.005439273547381163,0.012391234748065472,0.4496278762817383
0.960896909236908,0.004112274385988712,5.503288048203103e-05,6.560650217579678e-05,0.034870147705078125
0.5124043822288513,0.019398221746087074,0.01274911966174841,0.011080481112003326,0.44436776638031006
0.0016676390077918768,0.0014439577935263515,0.9902985692024231,0.0018919454887509346,0.00469790305942297
0.1804722100496292,0.07790260761976242,0.32012370228767395,0.3438076972961426,0.07769374549388885
0.22708843648433685,0.008325241506099701,0.007768867537379265,0.008666710928082466,0.7481507658958435
0.37621253728866577,0.2399405837059021,0.1325022131204605,0.0180645864456892,0.23328007757663727
0.7310750484466553,0.13937173783779144,0.005169213283807039,0.004430406726896763,0.11995355039834976
0.9606543779373169,0.007856830023229122,0.002379696350544691,0.00030176356085576117,0.028807321563363075
0.3938329219818115,0.15066581964492798,0.013470378704369068,0.014772499911487103,0.42725837230682373
0.02269507758319378,0.012578806839883327,0.0675356388092041,0.8769422173500061,0.020248306915163994
0.06296630948781967,0.0011836260091513395,0.0005106183234602213,0.0004689260676968843,0.9348704814910889
0.003747515380382538,0.0064508006907999516,0.06509202718734741,0.9215067625045776,0.0032028253190219402
0.8235931396484375,0.023615866899490356,0.0030478874687105417,0.0003055631823372096,0.1494375765323639
0.01642960123717785,0.06357378512620926,0.8655419945716858,0.04661170393228531,0.007842869497835636
0.4793880879878998,0.037243545055389404,0.018296312540769577,0.008376574143767357,0.4566954970359802
0.8979731202125549,0.031289245933294296,0.004724475555121899,0.00043799972627311945,0.0655752643942833
0.02666826732456684,0.0466328002512455,0.751522958278656,0.15986157953739166,0.015314476564526558
0.008226745761930943,0.017034122720360756,0.18050523102283478,0.7886589765548706,0.0055750212632119656
0.12324192374944687,0.00455499580129981,0.005173772107809782,0.009784646332263947,0.8572446703910828
0.6665767431259155,0.03579986095428467,0.04499948397278786,0.005480835679918528,0.24714313447475433
0.010572082363069057,0.00010995034972438589,4.176094807917252e-05,6.978272722335532e-05,0.9892064332962036
0.046307895332574844,0.002822465728968382,0.0001630434562684968,0.00010317059059161693,0.9506034851074219
0.7339264154434204,0.03972890228033066,0.005561808589845896,0.00642004469409585,0.21436281502246857
0.07454736530780792,0.03624865785241127,0.4523255527019501,0.37036168575286865,0.06651682406663895
0.004212294239550829,0.0057406118139624596,0.04475373774766922,0.9418150186538696,0.0034782809671014547
0.33047768473625183,0.030309317633509636,0.018760517239570618,0.028527898713946342,0.5919245481491089
0.01658233068883419,0.009625371545553207,0.03995126113295555,0.9174250364303589,0.016415968537330627
0.5881876349449158,0.32956141233444214,0.026057802140712738,0.005100089590996504,0.05109304562211037
0.07546083629131317,0.5893576741218567,0.2571939527988434,0.05290460214018822,0.02508298121392727
0.9829435348510742,0.010999890975654125,9.599547047400847e-05,4.022533630632097e-06,0.0059564970433712006
0.002477145753800869,0.027933504432439804,0.9671269655227661,0.0008156418916769326,0.0016466694651171565
0.5352664589881897,0.2951303720474243,0.04790216311812401,0.00429358147084713,0.1174074113368988
0.02617242932319641,0.036798059940338135,0.2263108789920807,0.6940508484840393,0.01666785404086113
0.29011139273643494,0.612185537815094,0.025715896859765053,0.006216051522642374,0.06577099859714508
0.005565658677369356,0.9916714429855347,0.00153059558942914,6.7058892454952e-05,0.0011652190005406737
0.003077795496210456,0.012902526184916496,0.9241999387741089,0.056879688054323196,0.002940122038125992
0.32374343276023865,0.04182950779795647,0.05893560126423836,0.07030048966407776,0.5051909685134888
0.21385784447193146,0.11163195967674255,0.09476154297590256,0.4399887025356293,0.13975995779037476
0.0735778659582138,0.015933142974972725,0.0024239548947662115,0.004619788844138384,0.9034451842308044
0.42019936442375183,0.2957461476325989,0.00484971608966589,0.005115862470120192,0.27408891916275024
0.0075858659110963345,0.012061217799782753,0.9551728963851929,0.014564236626029015,0.010615871287882328
0.49537190794944763,0.09896751493215561,0.013377050869166851,0.005543998442590237,0.3867395222187042
0.4769243001937866,0.08094143122434616,0.03809894621372223,0.04522664472460747,0.35880863666534424
0.035317860543727875,0.001047514844685793,0.0003866863262373954,0.0020669957157224417,0.9611809849739075
0.008228879421949387,0.005448364187031984,0.051030777394771576,0.927884578704834,0.00740750040858984
0.044975645840168,0.014629241079092026,0.024645227938890457,0.8703280091285706,0.045421868562698364
0.03098214790225029,0.04760933294892311,0.8898221850395203,0.015570837073028088,0.01601550728082657
0.307294100522995,0.04040477052330971,0.05449838936328888,0.3723495602607727,0.22545325756072998
0.06730233877897263,0.05269469693303108,0.504328727722168,0.31458789110183716,0.06108633056282997
0.6774805188179016,0.019425619393587112,0.0023461489472538233,0.0020483420230448246,0.29869934916496277
0.2504635453224182,0.04328635334968567,0.17103825509548187,0.16072574257850647,0.3744860887527466
0.031527746468782425,0.9342571496963501,0.023724623024463654,0.0014386718394234776,0.009051771834492683
0.07539168745279312,0.8270706534385681,0.07505372911691666,0.0056969039142131805,0.016787029802799225
0.745936930179596,0.029340660199522972,0.01122723426669836,0.028665691614151,0.18482959270477295
0.07913469523191452,0.04391365498304367,0.10416590422391891,0.7053781747817993,0.06740749627351761
0.14646488428115845,0.7435688972473145,0.06210123002529144,0.005423044785857201,0.042441997677087784
0.004107464104890823,0.013041193597018719,0.9785225987434387,0.000339225196512416,0.003989547956734896
0.1746569126844406,0.029737817123532295,0.04602357745170593,0.6315985918045044,0.1179831326007843
0.018589098006486893,0.012991899624466896,0.8165382146835327,0.1365429311990738,0.01533782109618187
0.09197995066642761,0.042990002781152725,0.7810627222061157,0.026554495096206665,0.057412873953580856
0.01905805803835392,0.024992207065224648,0.7931175827980042,0.14182552695274353,0.021006561815738678
0.36227160692214966,0.2655593752861023,0.0034646387211978436,0.0148119842633605,0.35389232635498047
0.1626480221748352,0.013479615561664104,0.17710556089878082,0.02586248144507408,0.6209043860435486
0.6657092571258545,0.06678834557533264,0.00874803401529789,0.008311535231769085,0.25044283270835876
0.4772632122039795,0.16981126368045807,0.3216802775859833,0.0018869348568841815,0.02935827523469925
0.5014293193817139,0.3629014492034912,0.013254810124635696,0.013529769144952297,0.10888464003801346
0.1346072107553482,0.33086109161376953,0.47328054904937744,0.00943994801491499,0.051811203360557556
0.012654858641326427,0.021425029262900352,0.3456219434738159,0.6108717918395996,0.009426363743841648
0.03963249549269676,0.9183494448661804,0.013151241466403008,0.00044037323095835745,0.028426390141248703
0.46819448471069336,0.07687491923570633,0.022001303732395172,0.004192421678453684,0.42873692512512207
0.0649905875325203,0.14416539669036865,0.7786605358123779,0.0014691459946334362,0.010714375413954258
0.7907780408859253,0.06701329350471497,0.01473116036504507,0.00500158267095685,0.12247597426176071
0.06756260246038437,0.03869582340121269,0.11411475390195847,0.7036765217781067,0.0759502574801445
0.06363935768604279,0.00043536254088394344,3.785196167882532e-05,5.399910514825024e-05,0.9358334541320801
0.007186194881796837,0.00015515640552621335,2.066618253593333e-05,9.428650082554668e-05,0.9925436973571777
0.0006679605576209724,0.011235169135034084,0.9809606075286865,0.006359543651342392,0.0007766985218040645
0.06785108149051666,0.7732616662979126,0.13686461746692657,0.00682598864659667,0.015196630731225014
0.3423943519592285,0.07563173770904541,0.1409686803817749,0.1574459820985794,0.28355923295021057
0.1143227145075798,0.22777791321277618,0.41045039892196655,0.1777777373790741,0.06967135518789291
0.08344913274049759,0.03174293786287308,0.1376602053642273,0.6899822950363159,0.057165466248989105
0.08302926272153854,0.008667083457112312,0.04698336124420166,0.004157405812293291,0.8571629524230957
0.04381336644291878,0.013111916370689869,0.054877083748579025,0.8524048328399658,0.035792820155620575
0.9266150593757629,0.00251282867975533,0.0014176113763824105,9.12772084120661e-05,0.06936315447092056
0.24793653190135956,0.021015487611293793,0.22169648110866547,0.11390598118305206,0.3954455256462097
0.1595815271139145,0.7971436381340027,0.009933861903846264,0.0023693768307566643,0.03097156435251236
0.0022065325174480677,0.001891550375148654,0.012808096595108509,0.9803918600082397,0.002701966790482402
0.6588552594184875,0.04995773360133171,0.19020619988441467,0.013705392368137836,0.08727531880140305
0.27307936549186707,0.015828436240553856,0.06551060080528259,0.09219393134117126,0.5533877015113831
0.01661146618425846,0.02464596927165985,0.8655917644500732,0.08076015114784241,0.012390706688165665
0.018547743558883667,0.9770524501800537,0.0016094091115519404,0.0005301182391121984,0.0022602668032050133
0.940538763999939,0.0018576380098238587,0.00045768675045110285,3.3680811611702666e-05,0.05711226165294647
0.14410068094730377,0.7384589314460754,0.019404541701078415,0.010810237377882004,0.08722560107707977
0.008570259436964989,0.005373298656195402,0.023472055792808533,0.9543630480766296,0.008221406489610672
0.03278566896915436,0.031038517132401466,0.7674558758735657,0.08825068920850754,0.08046924322843552
0.3410750925540924,0.3035363256931305,0.09928730875253677,0.08815301954746246,0.16794824600219727
0.10615307837724686,0.6728855967521667,0.0052861706353724,0.004133463837206364,0.21154163777828217
0.023944156244397163,0.1081400066614151,0.3675875961780548,0.4813937544822693,0.01893448829650879
0.1277550458908081,0.07097607105970383,0.15536199510097504,0.530953049659729,0.11495383083820343
0.7672236561775208,0.05740344896912575,0.016249537467956543,0.013552811928093433,0.1455705463886261
0.2334975153207779,0.1950272023677826,0.05841469764709473,0.2835330069065094,0.2295275777578354
0.013297452591359615,0.01825425960123539,0.917083740234375,0.033798955380916595,0.01756560616195202
0.08640915900468826,0.8487496376037598,0.028339315205812454,0.006385038606822491,0.030116746202111244
0.4665376842021942,0.3026711046695709,0.0177814532071352,0.01333016436547041,0.19967959821224213
0.08623871952295303,0.0006587947718799114,0.0001534665934741497,0.0003160540072713047,0.912632942199707
0.009865882806479931,0.983572781085968,0.004738216754049063,0.00042660688632167876,0.0013965315883979201
0.5099260210990906,0.015932459384202957,0.0024016296956688166,0.00931914709508419,0.46242082118988037
0.7373179793357849,0.003654901869595051,0.00532104866579175,0.0015227796975523233,0.252183198928833
0.003134248312562704,0.0021743052639067173,0.014252801425755024,0.9774083495140076,0.003030218183994293
0.22096560895442963,0.0949949100613594,0.2821430563926697,0.025768881663680077,0.3761275112628937
0.6782919764518738,0.11140923947095871,0.020490800961852074,0.007610791828483343,0.1821972280740738
0.26571089029312134,0.02737310715019703,0.036960262805223465,0.013209441676735878,0.6567463278770447
0.008570259436964989,0.005373298656195402,0.023472055792808533,0.9543630480766296,0.008221406489610672
0.32001662254333496,0.05170653015375137,0.22029049694538116,0.002218891168013215,0.4057674705982208
0.019390953704714775,0.020614176988601685,0.08503636717796326,0.8562811613082886,0.01867731474339962
0.019592998549342155,0.023320220410823822,0.16820919513702393,0.7736218571662903,0.015255637466907501
0.08783663809299469,0.002062170533463359,0.0009906975319609046,0.004497205372899771,0.9046132564544678
0.12451939284801483,0.35614433884620667,0.38865575194358826,0.06194470822811127,0.06873587518930435
0.17321822047233582,0.08155708760023117,0.01591593213379383,0.12115167081356049,0.6081570982933044
0.03690863028168678,0.9392454028129578,0.011217573657631874,0.0025116349570453167,0.010116774588823318
0.22791850566864014,0.03931529447436333,0.443889319896698,0.13075359165668488,0.15812328457832336
0.11010957509279251,0.2979426681995392,0.21523916721343994,0.2901613414287567,0.08654727041721344
0.0072438339702785015,0.0217115581035614,0.8248804807662964,0.14044824242591858,0.00571592990309
0.2566417157649994,0.516126811504364,0.08910113573074341,0.006398467347025871,0.1317318230867386
0.037321221083402634,0.8521698117256165,0.09809164702892303,0.005853962153196335,0.006563455332070589
0.15190528333187103,0.07850261777639389,0.21973960101604462,0.38279661536216736,0.16705593466758728
0.11842488497495651,0.05392782762646675,0.19372349977493286,0.46211564540863037,0.17180822789669037
0.32973334193229675,0.014651094563305378,0.01279105618596077,0.011114985682070255,0.6317095160484314
0.17236509919166565,0.32362303137779236,0.12845535576343536,0.2739657461643219,0.1015908420085907
0.6301103830337524,0.03950707986950874,0.009041516110301018,0.022771887481212616,0.2985691726207733
0.01563749462366104,3.67304528481327e-05,5.319111005519517e-05,5.988104021525942e-06,0.9842665791511536
0.03515853360295296,0.0005253988201729953,0.0002190720842918381,0.0025737008545547724,0.9615232944488525
0.018080750480294228,0.03568236529827118,0.8639275431632996,0.06162562966346741,0.020683594048023224
0.9824044108390808,0.003047070000320673,0.004030036274343729,8.094782242551446e-05,0.010437577962875366
0.043507955968379974,0.19612807035446167,0.7183213829994202,0.02298743836581707,0.01905515231192112
0.003747515380382538,0.0064508006907999516,0.06509202718734741,0.9215067625045776,0.0032028253190219402
0.0090007483959198,0.00957154668867588,0.05479758605360985,0.9197044968605042,0.006925520487129688
0.1438961774110794,0.5467613339424133,0.09178554266691208,0.16560415923595428,0.051952797919511795
0.5352036356925964,0.07876768708229065,0.09790414571762085,0.06443796306848526,0.22368663549423218
0.06999527662992477,0.045904602855443954,0.030369719490408897,0.1046612411737442,0.7490691542625427
0.7385944128036499,0.025675248354673386,0.006528153084218502,0.013842418789863586,0.21535980701446533
0.005995157640427351,0.004516382236033678,0.042337313294410706,0.9408794045448303,0.006271724123507738
0.047336287796497345,0.08550385385751724,0.5890730023384094,0.2564671039581299,0.021619763225317
0.019043324515223503,0.029552366584539413,0.9105628728866577,0.021569691598415375,0.01927175000309944
0.07909591495990753,0.25049376487731934,0.20492878556251526,0.4123257100582123,0.053155794739723206
0.34932050108909607,0.014302543364465237,0.0013173840707167983,0.0037262234836816788,0.6313333511352539
0.16469524800777435,0.6098948121070862,0.04400920867919922,0.04468044266104698,0.1367202252149582
0.056876230984926224,0.0008603119058534503,1.838734169723466e-05,3.220883445465006e-05,0.9422128796577454
0.0631832629442215,0.020223179832100868,0.06322751939296722,0.805246114730835,0.04811999201774597
0.20551510155200958,0.6893709897994995,0.025378432124853134,0.001993756741285324,0.07774172723293304
0.6473018527030945,0.025674451142549515,0.020796095952391624,0.0043098172172904015,0.30191779136657715
0.14990921318531036,0.5272119641304016,0.0006314021884463727,0.0007075442699715495,0.32153990864753723
0.02591889724135399,0.720352828502655,0.2440594583749771,0.0032116747461259365,0.006457148119807243
0.21373921632766724,0.07888603210449219,0.5474812388420105,0.0220071692019701,0.13788637518882751
0.9896520972251892,0.008694191463291645,1.6516103187314002e-06,6.091751174608362e-07,0.00165137171279639
0.07237426936626434,0.10632175207138062,0.6776633262634277,0.10575009882450104,0.03789057955145836
0.022193392738699913,0.9742076396942139,0.0005362931988202035,7.833773270249367e-05,0.002984302118420601
0.004582602996379137,0.992316722869873,0.0009555752039887011,0.00013567136193159968,0.002009414369240403
0.22879891097545624,0.006323843263089657,0.01566866971552372,0.012061713263392448,0.7371469140052795
0.11864348500967026,0.0033438538666814566,0.000998595030978322,0.0015769584570080042,0.8754370808601379
0.006399430800229311,8.039006206672639e-05,4.333774631959386e-05,1.9093438822892494e-05,0.9934577345848083
0.9910210967063904,0.0022999963257461786,0.00012408726615831256,2.8445927000575466e-06,0.0065519604831933975
0.012654858641326427,0.021425029262900352,0.3456219434738159,0.6108717918395996,0.009426363743841648
